country,date,fertility_rate,gdp_per_capita,gdp_growth_rate,population,unemployment_rate,net_migration,avg_dest_gdp,gdp_gap_ratio,migration_pressure,pop_growth,gdp_lag_5,fertility_lag_3
Honduras,2003,3.844,1156.08162681357,4.54703805165397,7119213.0,5.3,-7982.0,32507.90732405692,28.119041571187562,108.08959579964498,2.5991881374156867,,4.289
Honduras,2004,3.71,1215.13995412761,6.23230296069102,7298994.0,5.99,-7083.0,36517.24976751736,30.051887968521555,111.49250436321496,2.5252931749618845,,4.153
Honduras,2005,3.577,1304.70039153826,6.05059922215973,7478355.0,4.909,-6190.0,38505.624311958745,29.513001269632547,105.56800554147561,2.4573386414620924,1092.56400746252,4.0
Honduras,2006,3.449,1425.84780051892,6.56724355177587,7656832.0,3.574,-5450.0,40982.619977352224,28.742632953136443,99.1333410553676,2.3865810061169945,1132.1648753329,3.844
Honduras,2007,3.351,1577.73789197407,6.18832716678008,7834798.0,3.211,-5039.0,45435.300017531576,28.797749137331554,96.50125735919804,2.32427719453685,1132.49965345317,3.71
Honduras,2008,3.26,1732.49062702803,4.23160011009342,8012587.0,3.156,-5039.0,46955.33693399176,27.10279420936346,88.35510912252487,2.2692225121822007,1156.08162681357,3.577
Honduras,2009,3.173,1781.15703614674,-2.43162787988011,8189899.0,3.292,-5196.0,42255.83467634836,23.72381200467443,75.27565549083197,2.2129182497488076,1215.13995412761,3.449
Honduras,2010,3.078,1893.32722662035,3.73114034433009,8365878.0,4.119,-5419.0,43814.67728781202,23.141629546004378,71.22993574260147,2.148732237113049,1304.70039153826,3.351
Honduras,2011,2.998,2073.66121088074,3.83569066207505,8540583.0,4.474,-5664.0,47221.08305970434,22.77184084455545,68.26997885197724,2.088304419452447,1425.84780051892,3.26
Honduras,2012,2.927,2126.03474686503,4.12868774866939,8715076.0,3.755,-5891.0,46529.73392493532,21.885688365886917,64.05940984695101,2.0431040831755842,1577.73789197407,3.173
Honduras,2013,2.855,2081.12843527945,2.79155975746801,8889278.0,5.646,-6091.0,47860.02602784562,22.997151553224086,65.65686768445477,1.998858070773002,1732.49062702803,3.078
Honduras,2014,2.793,2179.88171977271,3.0580805621437,9063122.0,7.078,-6293.0,49157.63021882968,22.550595187318333,62.98381235818011,1.9556593910101672,1781.15703614674,2.998
Honduras,2015,2.746,2271.20265980349,3.84007997093951,9237305.0,6.147,-6509.0,44810.92904203534,19.73004427791243,54.178701587147536,1.9218874025970223,1893.32722662035,2.927
Honduras,2016,2.704,2307.34468351082,3.89297219726413,9412380.0,6.727,-6681.0,44236.64517592658,19.172100940123425,51.84136094209374,1.8953038792158594,2073.66121088074,2.855
Honduras,2017,2.663,2413.0076562942,4.84291391050387,9588137.0,5.528,-6778.0,45984.52697074104,19.056933719539966,50.74861449513492,1.8672960505206948,2126.03474686503,2.793
Honduras,2018,2.645,2464.64241531918,3.84499476966735,9765210.0,5.648,-6764.0,48615.278707212725,19.725084014232902,52.17284721764602,1.8467925520880613,2081.12843527945,2.746
Honduras,2019,2.611,2502.32744328073,2.55963434592314,9943633.0,5.698,-6546.0,48464.50914927236,19.36777270273307,50.56925452683605,1.8271291656810185,2179.88171977271,2.704
Honduras,2020,2.577,2307.61494319511,-8.96508223267296,10119640.0,10.982,-6199.0,46886.24039931856,20.318051994584568,52.35961999004443,1.770047225194249,2271.20265980349,2.663
Honduras,2021,2.548,2735.14751503977,12.5652843771279,10289877.0,8.506,-5777.0,53371.48707696068,19.51320240809192,49.71963973581821,1.6822436371254357,2307.34468351082,2.645
Honduras,2022,2.522,3003.28996826399,4.14356194013767,10463872.0,8.774,-5374.0,54293.2500889066,18.077924763385422,45.59252625325803,1.6909337205877284,2413.0076562942,2.611
Honduras,2023,2.5,3227.45762509776,3.57584760454412,10644851.0,6.07,-5044.0,56934.79321505122,17.640756232493267,44.101890581233164,1.7295605297924066,2464.64241531918,2.577
India,2000,3.35,442.750218937263,3.84099115659129,1057922733.0,7.589,-143960.0,27050.256836082543,61.09597619400731,204.67152024992447,,,
India,2001,3.303,450.357900514128,4.82396626555771,1077898575.0,7.611,-70346.0,27035.9502538777,60.03214381942338,198.28617103555544,1.8882137018980227,,
India,2002,3.217,469.149928973927,3.80397532112175,1097600380.0,7.681,-732419.0,28408.729514927418,60.55362637922563,194.80101606196888,1.827797666399178,,
India,2003,3.122,544.143133545002,7.8603814759073,1116803006.0,7.633,-606970.0,32507.90732405692,59.74146381720065,186.51285003730044,1.7495097805997561,,3.35
India,2004,3.046,624.258826510066,7.92293661199932,1135991513.0,7.598,-206660.0,36517.24976751736,58.49696987332629,178.18177023415188,1.718163982090859,,3.303
India,2005,2.958,710.488080408949,7.92343062148318,1154676322.0,7.551,-929454.0,38505.624311958745,54.196017320649965,160.3118192344826,1.6448018128811581,442.750218937263,3.217
India,2006,2.867,801.668353659022,8.06073257166651,1172878890.0,7.553,-342177.0,40982.619977352224,51.121663703321865,146.56580983742379,1.5764216909264661,450.357900514128,3.122
India,2007,2.775,1021.88707706826,7.6608150670107,1190676021.0,7.562,-1037200.0,45435.300017531576,44.46215343860013,123.38247579211537,1.5173886367756184,469.149928973927,3.046
India,2008,2.711,992.519584923828,3.08669805921981,1207930964.0,7.629,-1020047.0,46955.33693399176,47.30922960839649,128.2553214683629,1.449171957415274,544.143133545002,2.958
India,2009,2.674,1094.94974598436,7.86188883286074,1225524753.0,7.636,-312905.0,42255.83467634836,38.59157448213329,103.19387016522441,1.4565227255818547,624.258826510066,2.867
India,2010,2.598,1347.51939071367,8.49758470221235,1243481564.0,7.631,-50905.0,43814.67728781202,32.5150625584742,84.47413252691597,1.4652344602622547,710.488080408949,2.775
India,2011,2.532,1445.46127486037,5.24131619937695,1261224954.0,7.609,-247017.0,47221.08305970434,32.66852172450337,82.71669700644253,1.4269121886233194,801.668353659022,2.711
India,2012,2.47,1429.32199520032,5.45638755166587,1278674502.0,7.645,-198935.0,46529.73392493532,32.55371013752164,80.40766403967847,1.383539704369019,1021.88707706826,2.674
India,2013,2.399,1432.84397512195,6.38610640094825,1295829511.0,7.678,-151372.0,47860.02602784562,33.40211974145491,80.13168525975033,1.3416243909742054,992.519584923828,2.598
India,2014,2.293,1553.88396075118,7.41022760508854,1312277191.0,7.656,-227263.0,49157.63021882968,31.635328930910553,72.5398092385779,1.269278084839054,1094.94974598436,2.532
India,2015,2.289,1583.99815907985,7.99625378571471,1328024498.0,7.629,-655085.0,44810.92904203534,28.289760808854833,64.75526249146871,1.1999985298837723,1347.51939071367,2.47
India,2016,2.284,1707.50892912243,8.25630550179086,1343944296.0,7.611,81248.0,44236.64517592658,25.90712377630839,59.17187070508835,1.1987578560467282,1445.46127486037,2.399
India,2017,2.193,1950.10468280866,6.79538341897911,1359657400.0,7.626,-251642.0,45984.52697074104,23.580542817071397,51.712130397837576,1.1691782201663559,1429.32199520032,2.293
India,2018,2.184,1966.25455171679,6.45385134497769,1374659064.0,7.652,-589794.0,48615.278707212725,24.724814325167312,53.998994486165415,1.103341474109576,1432.84397512195,2.289
India,2019,2.12,2041.42863698585,3.87143694070356,1389030312.0,6.51,-978969.0,48464.50914927236,23.74048657455386,50.32983153805419,1.0454408934083226,1553.88396075118,2.284
India,2020,2.047,1907.04251637669,-5.77772470686801,1402617695.0,7.859,-73806.0,46886.24039931856,24.585839065822547,50.327212567738755,0.9781919719546117,1583.99815907985,2.193
India,2021,2.014,2239.61384367482,9.68959249192875,1414203896.0,6.38,-348916.0,53371.48707696068,23.830664928105318,47.99495916520411,0.8260412685011875,1707.50892912243,2.184
India,2022,1.994,2347.44829434623,7.60936497768895,1425423212.0,4.822,-1353478.0,54293.2500889066,23.1286244811741,46.118477215461155,0.7933308649292536,1950.10468280866,2.12
India,2023,1.975,2530.12031278204,9.19075493028345,1438069596.0,4.172,-979179.0,56934.79321505122,22.502800727467196,44.44303143674772,0.887202052943703,1966.25455171679,2.047
Iraq,2000,4.92,1980.18916038782,16.7961344440251,24424056.0,8.038,87624.0,27050.256836082543,13.660440819090612,67.20936882992581,,,
Iraq,2001,4.799,1435.695683789,1.76660876568174,25197840.0,8.249,14451.0,27035.9502538777,18.831254115444633,90.3711885000188,3.1681224445276435,,
Iraq,2002,4.668,1266.15961275094,-8.20370481187175,26006559.0,8.619,133839.0,28408.729514927418,22.4369259837666,104.7355704922225,3.209477479022005,,
Iraq,2003,4.581,817.887862499622,-36.6567804383165,26802659.0,8.959,-27236.0,32507.90732405692,39.746166699071104,182.07718964844474,3.061150842754712,,4.92
Iraq,2004,4.527,1328.37157628292,53.3855472887501,27577878.0,8.715,69948.0,36517.24976751736,27.490237234449694,124.44830396035377,2.892321243202023,,4.799
Iraq,2005,4.446,1762.39360423421,1.67522863586828,28407448.0,8.57,51019.0,38505.624311958745,21.848481644195534,97.13834939009334,3.0080994629100966,1980.18916038782,4.668
Iraq,2006,4.459,2276.55435744086,5.63829915220637,28616515.0,8.411,-1206850.0,40982.619977352224,18.002038845855612,80.27109121367016,0.7359584007686992,1435.695683789,4.581
Iraq,2007,4.404,3128.99010329066,1.88853936243953,28391607.0,8.646,-824428.0,45435.300017531576,14.520755425128607,63.94940689226639,-0.7859377705496273,1266.15961275094,4.527
Iraq,2008,4.373,4542.96609046032,8.22810710383277,28971036.0,8.466,396792.0,46955.33693399176,10.335832581403656,45.19859587847819,2.0408460852533006,817.887862499622,4.446
Iraq,2009,4.378,3714.71205987194,3.37929909442771,30058206.0,8.415,120092.0,42255.83467634836,11.375265160607112,49.80091087313794,3.7526100205736546,1328.37157628292,4.459
Iraq,2010,4.457,4461.75196161555,6.40256484471193,31045366.0,8.267,92779.0,43814.67728781202,9.820061192273723,43.768012733963985,3.284161403378505,1762.39360423421,4.404
Iraq,2011,4.588,5775.54229080293,7.546471200426,32161424.0,8.193,261880.0,47221.08305970434,8.176043163063662,37.51168603213608,3.594926212176075,2276.55435744086,4.373
Iraq,2012,4.544,6477.59618450955,13.9364301737537,33654842.0,7.965,753907.0,46529.73392493532,7.183179160844573,32.640366106877735,4.643507078542286,3128.99010329066,4.378
Iraq,2013,4.441,6650.35282247395,7.62828592298754,35281989.0,9.222,474379.0,47860.02602784562,7.19661457150202,31.96016531204047,4.834808019600856,4542.96609046032,4.457
Iraq,2014,4.31,6249.39226978969,2.26368817563613,36550059.0,10.59,-5033.0,49157.63021882968,7.86598569855561,33.902398360774676,3.5941000945269863,3714.71205987194,4.588
Iraq,2015,4.08,4440.14189252367,2.60676642939541,37560535.0,10.865,-22338.0,44810.92904203534,10.09222906085235,41.17629456827759,2.764635756128331,4461.75196161555,4.544
Iraq,2016,3.843,4334.42096404188,13.7873730187089,38469627.0,10.82,-113980.0,44236.64517592658,10.205894984107767,39.22125442392615,2.420338261955002,5775.54229080293,4.441
Iraq,2017,3.64,4759.2846435467,-1.81975035118309,39337353.0,13.02,-21998.0,45984.52697074104,9.662066973256843,35.16992378265491,2.25561324002439,6477.59618450955,4.31
Iraq,2018,3.547,5646.68932074742,2.63385099105624,40265624.0,13.458,15775.0,48615.278707212725,8.609518949198678,30.537963712807713,2.3597698604682416,6650.35282247395,4.08
Iraq,2019,3.48,5671.8568632942,5.51379057542323,41192171.0,14.096,-43919.0,48464.50914927236,8.544734170376136,29.735674912908955,2.3010869023164737,6249.39226978969,3.843
Iraq,2020,3.419,4295.18945121228,-12.0367930931152,42116605.0,15.766,29858.0,46886.24039931856,10.91598890616695,37.3217660701848,2.2441982968074203,4440.14189252367,3.64
Iraq,2021,3.358,4868.49431080783,1.50218070952037,43071211.0,16.173,17474.0,53371.48707696068,10.962626978628377,36.81250139423409,2.2665787045275776,4334.42096404188,3.547
Iraq,2022,3.294,6520.73154560584,7.95904804992662,44070551.0,15.41,76821.0,54293.2500889066,8.326251389001511,27.426672075370977,2.3202040917772226,4759.2846435467,3.48
Iraq,2023,3.249,5965.31835077761,0.517705525131191,45074049.0,15.239,-5710.0,56934.79321505122,9.544300885070028,31.00943357559252,2.2770262164409916,5646.68932074742,3.419
Kenya,2000,5.136,414.626365130846,0.599695390807426,30642890.0,2.884,5407.0,27050.256836082543,65.24007904694179,335.073045985093,,,
Kenya,2001,5.094,410.700452474814,3.77990649795343,31619170.0,2.876,55052.0,27035.9502538777,65.82887866561498,335.3323079226427,3.185991921780218,,
Kenya,2002,5.027,402.936385605382,0.546859530175595,32629808.0,2.916,10431.0,28408.729514927418,70.5042545915664,354.42488783180426,3.1962825083643898,,
Kenya,2003,4.937,442.898457253405,2.93247554570904,33652223.0,2.869,24175.0,32507.90732405692,73.39810467088051,362.3664427601371,3.1333773094833983,,5.136
Kenya,2004,4.861,463.662781300121,5.10429977629738,34713455.0,2.844,31525.0,36517.24976751736,78.75820799142463,382.8436490463151,3.1535271830333444,,5.094
Kenya,2005,4.801,523.456312433863,5.90666607980057,35796484.0,2.739,5501.0,38505.624311958745,73.56033998887692,353.1631922865981,3.1199112851198585,414.626365130846,5.027
Kenya,2006,4.754,699.80237063381,6.47249430015484,36904008.0,2.673,15767.0,40982.619977352224,58.56313396056993,278.4091388485494,3.093946321655494,410.700452474814,4.937
Kenya,2007,4.718,840.201439476765,6.85072976998784,38036349.0,2.642,-11495.0,45435.300017531576,54.07667481006267,255.13375175387569,3.0683415199779907,402.936385605382,4.861
Kenya,2008,4.66,915.54435473604,0.232282744812977,39206351.0,2.751,29612.0,46955.33693399176,51.28679641908712,238.99647131294597,3.0760102658643707,442.898457253405,4.801
Kenya,2009,4.567,1047.9678324485,3.30693981631089,40408891.0,2.816,7096.0,42255.83467634836,40.32169057863226,184.14916087261352,3.0672071471277595,463.662781300121,4.754
Kenya,2010,4.446,1091.51873101194,8.05847360290906,41598567.0,2.793,-21069.0,43814.67728781202,40.14102190183371,178.46698337555267,2.944094654812468,523.456312433863,4.718
Kenya,2011,4.284,1096.14499807675,5.1211061197056,42758461.0,2.699,-44795.0,47221.08305970434,43.07923052384171,184.55142356413788,2.7883027797568127,699.80237063381,4.66
Kenya,2012,4.116,1285.00536171512,4.56867961444982,43888303.0,2.678,-42928.0,46529.73392493532,36.20975858250991,149.03936632561079,2.6423822878002934,840.201439476765,4.567
Kenya,2013,3.955,1370.87885214659,3.7978483925754,44986791.0,2.762,-57634.0,47860.02602784562,34.911929637621895,138.0766817167946,2.502917462996912,915.54435473604,4.446
Kenya,2014,3.843,1482.81566253497,5.02011100232484,46051440.0,2.767,-72415.0,49157.63021882968,33.15154503749408,127.40138757908976,2.3665813371751776,1047.9678324485,4.284
Kenya,2015,3.766,1489.11959777284,4.96772112759767,47088526.0,2.762,-95977.0,44810.92904203534,30.092229736990603,113.32733718950661,2.252016440745397,1091.51873101194,4.116
Kenya,2016,3.689,1554.12610314423,4.21351706814744,48139687.0,2.757,-29728.0,44236.64517592658,28.46399985588635,105.00369546836474,2.232308142327488,1096.14499807675,3.955
Kenya,2017,3.609,1667.48447230835,3.83795817364721,49197766.0,3.542,-68702.0,45984.52697074104,27.57718451619717,99.52605891895558,2.19793493879592,1285.00536171512,3.843
Kenya,2018,3.536,1836.45275528993,5.64794640709219,50207107.0,4.284,-115436.0,48615.278707212725,26.472381915176243,93.60634245206319,2.0515992535108163,1370.87885214659,3.766
Kenya,2019,3.433,1960.40808854893,5.11415885767801,51202827.0,5.014,-61949.0,48464.50914927236,24.72164312744965,84.86940085653464,1.9832252035553388,1482.81566253497,3.689
Kenya,2020,3.364,1927.66459027849,-0.272766327438816,52217334.0,5.613,-17111.0,46886.24039931856,24.322820803874855,81.821969184235,1.9813495844672735,1489.11959777284,3.609
Kenya,2021,3.312,2061.35622089594,7.59048947333467,53219166.0,5.693,-52552.0,53371.48707696068,25.891442990752708,85.75245918537297,1.9185812895005316,1554.12610314423,3.536
Kenya,2022,3.262,2109.56288513137,4.85998104287999,54252461.0,5.565,-10003.0,54293.2500889066,25.736729856017337,83.95321279032855,1.9415843532760269,1667.48447230835,3.433
Kenya,2023,3.208,1942.58802756191,5.71999241214208,55339003.0,5.409,-10003.0,56934.79321505122,29.308732684051673,94.02241445043778,2.002751543381609,1836.45275528993,3.364
Libya,2000,2.906,7214.10040377084,3.6792704082,5305021.0,19.275,5634.0,27050.256836082543,3.7496368669811226,10.896444735447142,,,
Libya,2001,2.866,6312.80030498965,-1.76283887062603,5403639.0,19.239,8420.0,27035.9502538777,4.282719070411341,12.274272855798904,1.8589558834922526,,
Libya,2002,2.831,3718.29434696755,-0.958897332849631,5508410.0,19.281,10152.0,28408.729514927418,7.640258372255041,21.629571451854023,1.938897102489645,,
Libya,2003,2.797,4674.09943200321,13.0160372478013,5619398.0,19.074,12073.0,32507.90732405692,6.954902820739693,19.452863189608923,2.014882697547926,,2.906
Libya,2004,2.773,5773.76333234281,4.46163899648637,5736693.0,18.938,13222.0,36517.24976751736,6.32468767172343,17.53835891368907,2.087323232844507,,2.866
Libya,2005,2.765,8079.24957329001,11.8707565226151,5858798.0,18.66,11024.0,38505.624311958745,4.765990202760699,13.177962910633335,2.1284911010577057,7214.10040377084,2.831
Libya,2006,2.699,10048.8480434289,6.50052541959279,5980211.0,18.805,3351.0,40982.619977352224,4.078340104282043,11.007439941457234,2.072319270949441,6312.80030498965,2.797
Libya,2007,2.648,11144.9448413435,6.22998278561838,6104380.0,18.771,12640.0,45435.300017531576,4.076763112275255,10.795268721304875,2.0763314204131023,3718.29434696755,2.773
Libya,2008,2.599,13906.1407818125,-0.162048238799883,6235430.0,19.041,15260.0,46955.33693399176,3.376590074178128,8.775757602788955,2.146819169186709,4674.09943200321,2.765
Libya,2009,2.556,9551.05403869755,-4.4001817631021,6366686.0,19.29,11670.0,42255.83467634836,4.424206428436318,11.30827163108323,2.1050031834211946,5773.76333234281,2.699
Libya,2010,2.603,11600.9068649472,5.0272476723775,6497839.0,19.321,9611.0,43814.67728781202,3.7768320871707504,9.831093922905463,2.0599885089354286,8079.24957329001,2.648
Libya,2011,2.646,7593.8391525702,-50.3385151384986,6343203.0,19.504,-562827.0,47221.08305970434,6.218341225165661,16.45373088178834,-2.3798065787718037,10048.8480434289,2.599
Libya,2012,2.68,14975.8902795144,86.8267484395784,6179328.0,19.03,5211.0,46529.73392493532,3.1069761500979736,8.32669608226257,-2.583473995708474,11144.9448413435,2.556
Libya,2013,2.716,11951.7134126011,-17.9979615745681,6304628.0,19.311,25755.0,47860.02602784562,4.004448933437875,10.876083303217268,2.0277285814897628,13906.1407818125,2.603
Libya,2014,2.754,8926.42074591474,-23.0428058282215,6427252.0,19.295,-1716.0,49157.63021882968,5.506981086604855,15.166225912509772,1.9449839070600161,9551.05403869755,2.646
Libya,2015,2.711,7458.48917756374,-0.842656252118843,6531819.0,19.69,-7660.0,44810.92904203534,6.0080437170618115,16.28780651695457,1.6269316964699687,11600.9068649472,2.68
Libya,2016,2.673,7525.80299308216,-1.4909411172622,6632126.0,19.559,-5081.0,44236.64517592658,5.8779967023571595,15.711885185400687,1.5356671702017488,7593.8391525702,2.716
Libya,2017,2.626,9965.83236729757,32.4918021862688,6738770.0,19.053,9208.0,45984.52697074104,4.614218388986473,12.11693748947848,1.6079911630146881,14975.8902795144,2.754
Libya,2018,2.581,11196.5854810844,7.9413678529104,6849055.0,18.865,5841.0,48615.278707212725,4.341973612343135,11.20663389345763,1.6365746271203685,11951.7134126011,2.711
Libya,2019,2.539,9963.19489084483,-11.1960828853386,6951033.0,19.087,-1352.0,48464.50914927236,4.8643542237446695,12.350595374087717,1.4889353348746637,8926.42074591474,2.673
Libya,2020,2.507,6650.33810585348,-29.4552967282824,7045399.0,19.651,-694.0,46886.24039931856,7.050204012642656,17.674861459695137,1.3575823909913742,7458.48917756374,2.626
Libya,2021,2.462,4935.82787349801,28.2996823429147,7135175.0,19.779,-694.0,53371.48707696068,10.813077044993554,26.62179568477413,1.274250046022951,7525.80299308216,2.581
Libya,2022,2.402,5986.63694851258,-8.29981811198795,7223805.0,19.238,-2001.0,54293.2500889066,9.069073430684004,21.783914380502978,1.2421559387120862,9965.83236729757,2.539
Libya,2023,2.355,6026.51518708812,10.2000497852517,7305659.0,18.713,-2001.0,56934.79321505122,9.44738235075466,22.248585436027223,1.1331147504673789,11196.5854810844,2.507
Mexico,2000,2.714,7524.0271380091,5.02928399378261,98625552.0,2.646,-356433.0,27050.256836082543,3.5951833160506372,9.757327519761429,,,
Mexico,2001,2.671,7952.76479510706,-0.450845253215945,100099099.0,2.627,-378348.0,27035.9502538777,3.3995661823811982,9.08024127314018,1.4940823854653784,,
Mexico,2002,2.633,7983.03398381759,-0.236588001922641,101548624.0,3.003,-379812.0,28408.729514927418,3.5586381784813597,9.36989432394142,1.4480899573331873,,
Mexico,2003,2.579,7434.0746485155,1.18554486709559,102978515.0,3.455,-369183.0,32507.90732405692,4.372824979709933,11.277515622671919,1.408085056868913,,2.714
Mexico,2004,2.536,7849.66759649565,3.56544100946846,104394131.0,3.937,-346912.0,36517.24976751736,4.652075940619429,11.797664585410873,1.3746712117571391,,2.671
Mexico,2005,2.495,8671.75891885163,2.11324712586392,105811504.0,3.558,-310278.0,38505.624311958745,4.440347647148141,11.078667379634613,1.3577132990359342,7524.0271380091,2.633
Mexico,2006,2.456,9512.63575346699,4.80501352746852,107253666.0,3.566,-244140.0,40982.619977352224,4.308229710405514,10.581012168755942,1.362953880704687,7952.76479510706,2.579
Mexico,2007,2.421,10134.3327138119,2.07786393438754,108774360.0,3.628,-105524.0,45435.300017531576,4.483304554981565,10.854080327610369,1.4178480388726378,7983.03398381759,2.536
Mexico,2008,2.391,10523.7685403244,0.943331863036903,110374288.0,3.874,-50347.0,46955.33693399176,4.461836722659841,10.66825160387968,1.4708686863337928,7434.0746485155,2.495
Mexico,2009,2.364,8423.56933214711,-6.29525055780502,111999721.0,5.356,-30809.0,42255.83467634836,5.0163811812038155,11.85872511236582,1.4726554793268454,7849.66759649565,2.456
Mexico,2010,2.34,9728.80078377082,4.9713345832195,113623895.0,5.303,-40845.0,43814.67728781202,4.50360514739924,10.53843604491422,1.450158969592441,8671.75891885163,2.421
Mexico,2011,2.317,10664.4944032313,3.44404505794418,115243504.0,5.175,-37826.0,47221.08305970434,4.427878272916205,10.259393958346848,1.4254123219416215,9512.63575346699,2.391
Mexico,2012,2.294,10744.1335242686,3.55321075993527,116818208.0,4.892,-128485.0,46529.73392493532,4.3307106915448355,9.934650326403853,1.3664145442852993,10134.3327138119,2.364
Mexico,2013,2.269,11216.8008505428,0.852101559410627,118343573.0,4.921,-120058.0,47860.02602784562,4.266816061509159,9.681405643564283,1.3057596295262375,10523.7685403244,2.34
Mexico,2014,2.211,11391.3773497683,2.50376350288664,119784261.0,4.819,-228816.0,49157.63021882968,4.315336829731968,9.54120973053738,1.217377474313719,8423.56933214711,2.317
Mexico,2015,2.137,10021.2386118827,2.70232342550646,121072306.0,4.311,-291044.0,44810.92904203534,4.471595855316798,9.555800342811997,1.0753040418223225,9728.80078377082,2.294
Mexico,2016,2.086,9097.92397674769,1.77249323845399,122251351.0,3.853,-304472.0,44236.64517592658,4.86227905278015,10.142714104099392,0.9738354202983412,10664.4944032313,2.269
Mexico,2017,2.041,9649.27816772402,1.87172853327193,123400057.0,3.419,-227499.0,45984.52697074104,4.765592427893229,9.72657414533008,0.9396264258870968,10744.1335242686,2.211
Mexico,2018,2.03,10084.7937562021,1.97208209405635,124573711.0,3.275,-175356.0,48615.278707212725,4.820651753766859,9.785923060146724,0.9510968054091018,11216.8008505428,2.137
Mexico,2019,2.02,10369.5553585271,-0.392690505066824,125762982.0,3.477,-169628.0,48464.50914927236,4.673730692745566,9.440935999346042,0.9546725311891935,11391.3773497683,2.086
Mexico,2020,1.99,8841.27075039868,-8.35403458167995,126799054.0,4.44,-147456.0,46886.24039931856,5.303111025890064,10.553190941521226,0.8238290660124381,10021.2386118827,2.041
Mexico,2021,1.97,10314.0506722115,6.0484834621255,127648148.0,4.019,-122791.0,53371.48707696068,5.174638827474071,10.194038490123921,0.6696374879894718,9097.92397674769,2.03
Mexico,2022,1.94,11405.7940473759,3.70975709163623,128613117.0,3.256,-108438.0,54293.2500889066,4.760146453933007,9.234684120630034,0.755960047301274,9649.27816772402,2.02
Mexico,2023,1.91,13860.9597809326,3.35354140652768,129739759.0,2.765,-101044.0,56934.79321505122,4.1075649965720125,7.8454491434525435,0.8759930761961021,10084.7937562021,1.99
Morocco,2000,2.774,1499.107421875,2.58218091499747,28423435.0,13.58,-67569.0,27050.256836082543,18.044241821076163,50.054726811665276,,,
Morocco,2001,2.686,1506.24523925781,7.72182519577728,28814643.0,12.46,-63967.0,27035.9502538777,17.949235323193083,48.21164607809662,1.376357220722979,,
Morocco,2002,2.617,1596.02062988281,3.73019737485745,29198142.0,11.59,-67802.0,28408.729514927418,17.799725757312654,46.581882306887216,1.3309170618563515,,
Morocco,2003,2.606,1941.87255859375,6.17110214953244,29571415.0,11.92,-84460.0,32507.90732405692,16.740494725152427,43.625729253747224,1.2784135374093397,,2.774
Morocco,2004,2.611,2183.55541992188,4.57138016516208,29953018.0,10.83,-66749.0,36517.24976751736,16.72375678416434,43.6657289634531,1.2904455197696896,,2.686
Morocco,2005,2.613,2242.98828125,3.19224973015831,30358144.0,11.01,-59024.0,38505.624311958745,17.167109000899398,44.85765581935013,1.3525381649355017,1499.107421875,2.617
Morocco,2006,2.611,2438.12646484375,7.7908200104027,30771178.0,9.67,-72364.0,40982.619977352224,16.809062437201607,43.8884620235334,1.3605377193019352,1506.24523925781,2.606
Morocco,2007,2.618,2755.5859375,3.44106776690418,31186468.0,9.56,-73759.0,45435.300017531576,16.488435145213675,43.1667232101694,1.3496070901153123,1596.02062988281,2.611
Morocco,2008,2.612,3183.20043945313,5.68453936284732,31606767.0,9.57,-78912.0,46955.33693399176,14.750983429136065,38.529568716903405,1.3476966997352902,1941.87255859375,2.613
Morocco,2009,2.624,3119.58862304688,3.74576940136258,32030778.0,8.96,-82203.0,42255.83467634836,13.545322727545205,35.54292683707862,1.3415196815289576,2183.55541992188,2.611
Morocco,2010,2.629,3067.9853515625,3.49955709403216,32467016.0,9.09,-70510.0,43814.67728781202,14.281253743763006,37.545416092352944,1.3619338250229207,2242.98828125,2.618
Morocco,2011,2.595,3301.98876953125,5.52464523319847,32912588.0,8.91,-67447.0,47221.08305970434,14.300800625196505,37.11057762238493,1.3723835907802462,2438.12646484375,2.612
Morocco,2012,2.543,3164.17724609375,3.06234368502997,33355241.0,8.99,-65251.0,46529.73392493532,14.70516039592199,37.39522288682962,1.3449352569904205,2755.5859375,2.624
Morocco,2013,2.478,3379.7431640625,4.12221286860944,33787571.0,9.23,-67096.0,47860.02602784562,14.16084705392737,35.09057899963202,1.296138139130809,3183.20043945313,2.629
Morocco,2014,2.425,3435.40698242188,2.7192440802029,34204780.0,9.7,-72065.0,49157.63021882968,14.309114020655196,34.699601500088846,1.2348002169199956,3119.58862304688,2.595
Morocco,2015,2.406,3146.24780273438,4.34458297635238,34607588.0,9.46,-81248.0,44810.92904203534,14.242657238597197,34.26783331606486,1.177636575940566,3067.9853515625,2.543
Morocco,2016,2.396,3140.85546875,0.52118550608968,35023457.0,9.3,-39302.0,44236.64517592658,14.084266409600792,33.7459023174035,1.2016699921416185,3301.98876953125,2.478
Morocco,2017,2.375,3296.52661132813,5.05789816173446,35446392.0,9.22,-60472.0,45984.52697074104,13.949387459127607,33.12979521542807,1.2075763965847308,3164.17724609375,2.425
Morocco,2018,2.354,3501.69799804688,3.06564133025955,35839760.0,9.272,-88159.0,48615.278707212725,13.88334423309165,32.68139232469775,1.1097546966134075,3379.7431640625,2.406
Morocco,2019,2.342,3508.09765625,2.89097476137077,36210898.0,9.191,-91217.0,48464.50914927236,13.815039915701423,32.35482348257273,1.0355482291176,3435.40698242188,2.396
